# Region:;Inden_CF
# Optimized PV Capacity (kW):;2012.07
# Optimized Battery Capacity (kWh):;-0.00
Time;Market_Spot_Price_EUR_per_kWh;PV_Generation_kW;Battery_Charge_kW;Battery_Discharge_kW;State_of_Charge_kWh;Sell_from_PV_kW;Sell_from_Batt_kW
4148;0,13433;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4149;0,12632;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4150;0,10163;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4151;0,0703;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4152;0,0638;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4153;0,06379;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4154;0,06451000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4155;0,0725;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4156;0,08492;52,31388329979879;0,0;-0,0;-0,0;52,31388329979879;-0,0
4157;0,08912;154,92957746478874;0,0;-0,0;-0,0;154,92957746478874;-0,0
4158;0,09223999999999999;309,85915492957747;0,0;-0,0;-0,0;309,85915492957747;-0,0
4159;0,07895999999999999;575,4527162977867;0,0;0,0;-0,0;575,4527162977867;-0,0
4160;0,01864;800,8048289738431;0,0;-0,0;0,0;800,8048289738431;-0,0
4161;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4162;-0,00611;-0,0;0,0;0,0;-0,0;0,0;-0,0
4163;-0,01276;-0,0;0,0;0,0;0,0;0,0;-0,0
4164;-0,026449999999999998;-0,0;0,0;0,0;-0,0;0,0;-0,0
4165;-0,03275;-0,0;0,0;0,0;-0,0;0,0;-0,0
4166;-0,03269;-0,0;0,0;0,0;-0,0;0,0;-0,0
4167;-0,025;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4168;-0,01311;-0,0;0,0;0,0;-0,0;0,0;-0,0
4169;-0,00101;-0,0;0,0;0,0;-0,0;0,0;-0,0
4170;0,02;80,48289738430583;0,0;-0,0;-0,0;80,48289738430583;-0,0
4171;0,0835;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4172;0,09;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4173;0,09778;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4174;0,08953;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4175;0,07708;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4176;0,06679;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4177;0,06379;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4178;0,05812;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4179;0,06652;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4180;0,06975;52,31388329979879;-0,0;0,0;-0,0;52,31388329979879;-0,0
4181;0,08815;177,06237424547282;0,0;-0,0;-0,0;177,06237424547282;-0,0
4182;0,08802;513,0784708249497;0,0;-0,0;-0,0;513,0784708249497;-0,0
4183;0,04127;847,0824949698189;0,0;-0,0;-0,0;847,0824949698189;-0,0
4184;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4185;-0,00401;-0,0;0,0;0,0;-0,0;0,0;-0,0
4186;-0,012410000000000001;-0,0;0,0;0,0;-0,0;0,0;-0,0
4187;-0,02009;-0,0;0,0;0,0;-0,0;0,0;-0,0
4188;-0,02275;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4189;-0,01927;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4190;-0,00756;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4191;-0,0030600000000000002;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4192;0,00209;454,72837022132796;0,0;-0,0;-0,0;454,72837022132796;-0,0
4193;0,061770000000000005;219,3158953722334;0,0;-0,0;-0,0;219,3158953722334;-0,0
4194;0,09725;72,43460764587525;0,0;0,0;-0,0;72,43460764587525;-0,0
4195;0,12390000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4196;0,12249;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4197;0,09741;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4198;0,09802;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4199;0,07884999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4200;0,06763;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4201;0,07002;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4202;0,06906999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4203;0,07001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4204;0,08277;54,325955734406435;0,0;-0,0;-0,0;54,325955734406435;-0,0
4205;0,10572;175,05030181086516;0,0;-0,0;-0,0;175,05030181086516;-0,0
4206;0,11236;488,93360160965796;0,0;-0,0;-0,0;488,93360160965796;-0,0
4207;0,09787;800,8048289738431;0,0;0,0;-0,0;800,8048289738431;-0,0
4208;0,07002;991,9517102615694;0,0;-0,0;-0,0;991,9517102615694;-0,0
4209;0,01007;953,7223340040241;0,0;-0,0;0,0;953,7223340040241;-0,0
4210;7,000000000000001e-05;925,5533199195171;0,0;-0,0;-0,0;925,5533199195171;-0,0
4211;-2e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4212;-0,00014000000000000001;-0,0;0,0;0,0;0,0;0,0;-0,0
4213;-0,00051;-0,0;0,0;0,0;-0,0;0,0;-0,0
4214;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4215;0,017839999999999998;790,7444668008048;0,0;-0,0;-0,0;790,7444668008048;-0,0
4216;0,08447;480,8853118712273;0,0;-0,0;-0,0;480,8853118712273;-0,0
4217;0,10579999999999999;223,3400402414487;0,0;-0,0;-0,0;223,3400402414487;-0,0
4218;0,13419;70,42253521126761;0,0;-0,0;-0,0;70,42253521126761;-0,0
4219;0,2;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4220;0,24702000000000002;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4221;0,17362;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4222;0,12684;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4223;0,11995;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4224;0,10762999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4225;0,10283;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4226;0,09862;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4227;0,09879;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4228;0,10291;26,156941649899395;-0,0;0,0;-0,0;26,156941649899395;-0,0
4229;0,1199;152,91750503018108;0,0;0,0;-0,0;152,91750503018108;-0,0
4230;0,12090999999999999;418,5110663983903;0,0;-0,0;-0,0;418,5110663983903;-0,0
4231;0,10679000000000001;706,2374245472837;0,0;-0,0;-0,0;706,2374245472837;-0,0
4232;0,09645000000000001;943,6619718309859;0,0;-0,0;-0,0;943,6619718309859;-0,0
4233;0,08895;941,6498993963783;0,0;-0,0;-0,0;941,6498993963783;-0,0
4234;0,07787999999999999;714,2857142857142;0,0;0,0;-0,0;714,2857142857142;-0,0
4235;0,07025;611,6700201207243;0,0;-0,0;-0,0;611,6700201207243;-0,0
4236;0,05925;561,3682092555332;-0,0;0,0;-0,0;561,3682092555332;-0,0
4237;0,05112;563,3802816901409;0,0;-0,0;-0,0;563,3802816901409;-0,0
4238;0,04899;571,4285714285713;0,0;0,0;-0,0;571,4285714285713;-0,0
4239;0,06304;523,138832997988;0,0;-0,0;-0,0;523,138832997988;-0,0
4240;0,0703;444,6680080482897;0,0;-0,0;-0,0;444,6680080482897;-0,0
4241;0,08923;237,4245472837022;0,0;-0,0;-0,0;237,4245472837022;-0,0
4242;0,09395;82,49496981891349;0,0;-0,0;-0,0;82,49496981891349;-0,0
4243;0,09914;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4244;0,1;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4245;0,10864;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4246;0,09723000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4247;0,0845;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4248;0,07883;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4249;0,07567;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4250;0,08041;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4251;0,08239;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4252;0,0889;6,036217303822938;0,0;0,0;-0,0;6,036217303822938;-0,0
4253;0,10558;50,30181086519115;0,0;-0,0;-0,0;50,30181086519115;-0,0
4254;0,11320000000000001;179,07444668008048;0,0;-0,0;-0,0;179,07444668008048;-0,0
4255;0,1077;742,4547283702213;0,0;-0,0;-0,0;742,4547283702213;-0,0
4256;0,09094;917,5050301810866;0,0;0,0;-0,0;917,5050301810866;-0,0
4257;0,07912000000000001;814,8893360160966;0,0;-0,0;-0,0;814,8893360160966;-0,0
4258;0,06745;1072,4346076458753;0,0;-0,0;-0,0;1072,4346076458753;-0,0
4259;0,05453;1146,881287726358;0,0;-0,0;-0,0;1146,881287726358;-0,0
4260;0,028300000000000002;995,9758551307847;0,0;0,0;-0,0;995,9758551307847;-0,0
4261;0,00787;1072,4346076458753;-0,0;0,0;-0,0;1072,4346076458753;-0,0
4262;0,009880000000000002;967,8068410462777;0,0;-0,0;-0,0;967,8068410462777;-0,0
4263;0,029920000000000002;746,4788732394366;0,0;-0,0;-0,0;746,4788732394366;-0,0
4264;0,07068;501,0060362173038;0,0;-0,0;-0,0;501,0060362173038;-0,0
4265;0,09173;237,4245472837022;0,0;-0,0;-0,0;237,4245472837022;-0,0
4266;0,10715000000000001;78,47082494969818;0,0;-0,0;-0,0;78,47082494969818;-0,0
4267;0,12486;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4268;0,13494;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4269;0,12624;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4270;0,1077;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4271;0,0947;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4272;0,08961;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4273;0,08202;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4274;0,07659;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4275;0,07027;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4276;0,07540000000000001;50,30181086519115;0,0;-0,0;-0,0;50,30181086519115;-0,0
4277;0,074;164,98993963782698;0,0;0,0;-0,0;164,98993963782698;-0,0
4278;0,05884;486,9215291750503;0,0;-0,0;-0,0;486,9215291750503;-0,0
4279;0,027800000000000002;808,8531187122737;0,0;-0,0;-0,0;808,8531187122737;-0,0
4280;0,00234;1074,446680080483;0,0;-0,0;-0,0;1074,446680080483;-0,0
4281;1e-05;1277,6659959758551;0,0;-0,0;0,0;1277,6659959758551;-0,0
4282;-4e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4283;-0,001;-0,0;0,0;0,0;-0,0;0,0;-0,0
4284;-0,0020099999999999996;-0,0;0,0;0,0;0,0;0,0;-0,0
4285;-0,00309;-0,0;0,0;0,0;-0,0;0,0;-0,0
4286;-0,00101;-0,0;0,0;0,0;-0,0;0,0;-0,0
4287;-0,001;-0,0;0,0;0,0;-0,0;0,0;-0,0
4288;0,00297;531,1871227364185;-0,0;0,0;-0,0;531,1871227364185;-0,0
4289;0,06273;225,35211267605635;0,0;-0,0;-0,0;225,35211267605635;-0,0
4290;0,09503;68,41046277665997;0,0;-0,0;-0,0;68,41046277665997;-0,0
4291;0,10898999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4292;0,12386;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4293;0,11984;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4294;0,1035;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4295;0,09506999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4296;0,08942;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4297;0,08965999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4298;0,08682;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4299;0,08531;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4300;0,0853;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
4301;0,08639;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
4302;0,07492;482,897384305835;0,0;-0,0;-0,0;482,897384305835;-0,0
4303;0,04752;806,841046277666;0,0;-0,0;-0,0;806,841046277666;-0,0
4304;0,00199;1072,4346076458753;0,0;-0,0;-0,0;1072,4346076458753;-0,0
4305;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4306;-0,00026000000000000003;-0,0;0,0;0,0;-0,0;0,0;-0,0
4307;-0,0054;-0,0;0,0;0,0;-0,0;0,0;-0,0
4308;-0,0201;-0,0;0,0;0,0;-0,0;0,0;-0,0
4309;-0,02401;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4310;-0,015449999999999998;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4311;-0,00269;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4312;1e-05;519,1146881287726;0,0;-0,0;-0,0;519,1146881287726;-0,0
4313;0,07744;223,3400402414487;0,0;-0,0;-0,0;223,3400402414487;-0,0
4314;0,10214;60,36217303822937;0,0;-0,0;-0,0;60,36217303822937;-0,0
4315;0,11198000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4316;0,11807;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4317;0,11373;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4318;0,101;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4319;0,09873;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4320;0,08903;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4321;0,08503;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4322;0,08413;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4323;0,08651;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4324;0,09741;48,289738430583505;-0,0;0,0;-0,0;48,289738430583505;-0,0
4325;0,1149;160,96579476861166;0,0;-0,0;-0,0;160,96579476861166;-0,0
4326;0,11170000000000001;480,8853118712273;0,0;-0,0;-0,0;480,8853118712273;-0,0
4327;0,10851999999999999;800,8048289738431;0,0;-0,0;-0,0;800,8048289738431;-0,0
4328;0,09176999999999999;1068,41046277666;0,0;0,0;-0,0;1068,41046277666;-0,0
4329;0,07465000000000001;1265,5935613682093;0,0;-0,0;-0,0;1265,5935613682093;-0,0
4330;0,04373;1378,2696177062376;0,0;-0,0;-0,0;1378,2696177062376;-0,0
4331;0,01905;1414,4869215291749;0,0;0,0;-0,0;1414,4869215291749;-0,0
4332;0,00996;1378,2696177062376;0,0;-0,0;-0,0;1378,2696177062376;-0,0
4333;0,019649999999999997;1267,6056338028168;-0,0;0,0;-0,0;1267,6056338028168;-0,0
4334;0,06;1086,5191146881289;0,0;-0,0;-0,0;1086,5191146881289;-0,0
4335;0,0805;832,9979879275653;0,0;0,0;-0,0;832,9979879275653;-0,0
4336;0,09198;527,1629778672033;-0,0;0,0;-0,0;527,1629778672033;-0,0
4337;0,11001000000000001;219,3158953722334;0,0;-0,0;-0,0;219,3158953722334;-0,0
4338;0,17894;58,35010060362173;0,0;-0,0;-0,0;58,35010060362173;-0,0
4339;0,28897;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4340;0,23335;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4341;0,157;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4342;0,12265000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4343;0,11128;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4344;0,09529;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4345;0,0891;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4346;0,08807999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4347;0,09001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4348;0,0965;46,27766599597585;0,0;-0,0;-0,0;46,27766599597585;-0,0
4349;0,11497;156,94164989939637;0,0;-0,0;-0,0;156,94164989939637;-0,0
4350;0,12011;480,8853118712273;0,0;-0,0;-0,0;480,8853118712273;-0,0
4351;0,11472;798,7927565392355;0,0;-0,0;-0,0;798,7927565392355;-0,0
4352;0,09119;1054,3259557344065;0,0;0,0;-0,0;1054,3259557344065;-0,0
4353;0,08431;1239,4366197183099;0,0;-0,0;-0,0;1239,4366197183099;-0,0
4354;0,06956;1348,0885311871227;0,0;-0,0;-0,0;1348,0885311871227;-0,0
4355;0,044539999999999996;1384,3058350100603;-0,0;0,0;-0,0;1384,3058350100603;-0,0
4356;0,04247;1346,0764587525152;-0,0;0,0;-0,0;1346,0764587525152;-0,0
4357;0,05765;1239,4366197183099;-0,0;0,0;-0,0;1239,4366197183099;-0,0
4358;0,07814;1060,3621730382295;0,0;-0,0;-0,0;1060,3621730382295;-0,0
4359;0,09079999999999999;802,8169014084507;0,0;-0,0;-0,0;802,8169014084507;-0,0
4360;0,10202;507,0422535211268;0,0;-0,0;-0,0;507,0422535211268;-0,0
4361;0,15208000000000002;215,2917505030181;0,0;-0,0;-0,0;215,2917505030181;-0,0
4362;0,30727;60,36217303822937;0,0;-0,0;-0,0;60,36217303822937;-0,0
4363;0,47619;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4364;0,40681;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4365;0,25001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4366;0,14765;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4367;0,11929000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4368;0,1027;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4369;0,09254000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4370;0,09208;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4371;0,09171;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4372;0,10055;52,31388329979879;0,0;0,0;-0,0;52,31388329979879;-0,0
4373;0,11643;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
4374;0,11042;456,7404426559356;0,0;-0,0;-0,0;456,7404426559356;-0,0
4375;0,10452;760,5633802816901;0,0;-0,0;-0,0;760,5633802816901;-0,0
4376;0,09262000000000001;1010,0603621730382;0,0;-0,0;-0,0;1010,0603621730382;-0,0
4377;0,08106000000000001;1191,1468812877263;0,0;0,0;-0,0;1191,1468812877263;-0,0
4378;0,06993;1299,7987927565393;0,0;-0,0;-0,0;1299,7987927565393;-0,0
4379;0,03612;1340,0402414486923;-0,0;0,0;-0,0;1340,0402414486923;-0,0
4380;0,03259;1297,7867203219316;-0,0;0,0;-0,0;1297,7867203219316;-0,0
4381;0,04661;1193,158953722334;-0,0;0,0;-0,0;1193,158953722334;-0,0
4382;0,07149;1014,0845070422536;0,0;-0,0;-0,0;1014,0845070422536;-0,0
4383;0,07959999999999999;782,6961770623742;0,0;0,0;-0,0;782,6961770623742;-0,0
4384;0,08927;492,9577464788732;0,0;-0,0;-0,0;492,9577464788732;-0,0
4385;0,11399;211,26760563380282;0,0;-0,0;-0,0;211,26760563380282;-0,0
4386;0,18600999999999998;62,37424547283702;0,0;-0,0;-0,0;62,37424547283702;-0,0
4387;0,24007;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4388;0,18021;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4389;0,13493;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4390;0,1085;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4391;0,08349;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4392;0,08115;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4393;0,079;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4394;0,07893;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4395;0,08088;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4396;0,08645;52,31388329979879;0,0;0,0;-0,0;52,31388329979879;-0,0
4397;0,10492;164,98993963782698;0,0;-0,0;-0,0;164,98993963782698;-0,0
4398;0,10803;492,9577464788732;0,0;-0,0;-0,0;492,9577464788732;-0,0
4399;0,10490000000000001;826,9617706237424;0,0;-0,0;-0,0;826,9617706237424;-0,0
4400;0,09045;1130,784708249497;0,0;0,0;-0,0;1130,784708249497;-0,0
4401;0,07506;1338,0281690140846;0,0;-0,0;-0,0;1338,0281690140846;-0,0
4402;0,05735;1454,7283702213279;-0,0;0,0;-0,0;1454,7283702213279;-0,0
4403;0,042159999999999996;1490,9456740442656;-0,0;0,0;-0,0;1490,9456740442656;-0,0
4404;0,033909999999999996;1452,7162977867204;-0,0;0,0;-0,0;1452,7162977867204;-0,0
4405;0,02472;1338,0281690140846;-0,0;0,0;-0,0;1338,0281690140846;-0,0
4406;0,03786;1144,8692152917504;-0,0;0,0;-0,0;1144,8692152917504;-0,0
4407;0,05857;881,2877263581489;0,0;-0,0;-0,0;881,2877263581489;-0,0
4408;0,081;557,344064386318;0,0;0,0;-0,0;557,344064386318;-0,0
4409;0,09519;227,36418511066398;0,0;0,0;-0,0;227,36418511066398;-0,0
4410;0,1072;64,38631790744466;0,0;-0,0;-0,0;64,38631790744466;-0,0
4411;0,14696;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4412;0,16666999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4413;0,1333;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4414;0,11703;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4415;0,11101000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4416;0,10545;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4417;0,10131;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4418;0,09844;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4419;0,1032;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4420;0,10662999999999999;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
4421;0,12237999999999999;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
4422;0,11646;505,0301810865191;0,0;-0,0;-0,0;505,0301810865191;-0,0
4423;0,1;845,0704225352113;0,0;-0,0;-0,0;845,0704225352113;-0,0
4424;0,09115000000000001;1094,5674044265595;0,0;-0,0;-0,0;1094,5674044265595;-0,0
4425;0,07001;1144,8692152917504;0,0;0,0;-0,0;1144,8692152917504;-0,0
4426;0,006690000000000001;1148,8933601609656;0,0;-0,0;-0,0;1148,8933601609656;-0,0
4427;-5e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4428;-0,00156;-0,0;0,0;0,0;-0,0;0,0;-0,0
4429;-0,0013700000000000001;-0,0;0,0;0,0;-0,0;0,0;-0,0
4430;-0,00061;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4431;0,00239;525,1509054325956;0,0;-0,0;-0,0;525,1509054325956;-0,0
4432;0,06204;388,32997987927564;0,0;-0,0;-0,0;388,32997987927564;-0,0
4433;0,08868000000000001;223,3400402414487;0,0;-0,0;-0,0;223,3400402414487;-0,0
4434;0,11;66,39839034205231;0,0;-0,0;-0,0;66,39839034205231;-0,0
4435;0,13074000000000002;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4436;0,15009999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4437;0,12968000000000002;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4438;0,10798999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4439;0,1042;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4440;0,09498000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4441;0,0965;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4442;0,09340000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4443;0,0945;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4444;0,08349;34,205231388329985;0,0;0,0;-0,0;34,205231388329985;-0,0
4445;0,08447;132,79678068410462;0,0;0,0;-0,0;132,79678068410462;-0,0
4446;0,04377;307,8470824949698;0,0;-0,0;-0,0;307,8470824949698;-0,0
4447;0,01786;684,1046277665996;0,0;-0,0;-0,0;684,1046277665996;-0,0
4448;0,0033399999999999997;1086,5191146881289;0,0;-0,0;-0,0;1086,5191146881289;-0,0
4449;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4450;-8e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4451;-0,00101;-0,0;0,0;0,0;-0,0;0,0;-0,0
4452;-0,0020499999999999997;-0,0;0,0;0,0;-0,0;0,0;-0,0
4453;-0,00211;-0,0;0,0;0,0;-0,0;0,0;-0,0
4454;-0,0020099999999999996;-0,0;0,0;0,0;-0,0;0,0;-0,0
4455;-0,00226;-0,0;0,0;0,0;-0,0;0,0;-0,0
4456;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4457;0,04125;98,59154929577466;0,0;-0,0;-0,0;98,59154929577466;-0,0
4458;0,085;16,096579476861166;0,0;-0,0;-0,0;16,096579476861166;-0,0
4459;0,11101000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4460;0,12296;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4461;0,11714;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4462;0,10821;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4463;0,09515000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4464;0,0895;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4465;0,08594;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4466;0,08395;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4467;0,08259999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4468;0,082;24,144869215291752;0,0;-0,0;-0,0;24,144869215291752;-0,0
4469;0,07845999999999999;88,53118712273641;0,0;-0,0;-0,0;88,53118712273641;-0,0
4470;0,07757;169,01408450704227;0,0;0,0;-0,0;169,01408450704227;-0,0
4471;0,07057;229,37625754527164;0,0;-0,0;-0,0;229,37625754527164;-0,0
4472;0,038810000000000004;285,71428571428567;0,0;-0,0;-0,0;285,71428571428567;-0,0
4473;0,01921;313,88329979879273;0,0;0,0;-0,0;313,88329979879273;-0,0
4474;0,01319;340,04024144869214;0,0;-0,0;-0,0;340,04024144869214;-0,0
4475;0,01026;350,10060362173033;0,0;-0,0;-0,0;350,10060362173033;-0,0
4476;0,005849999999999999;352,112676056338;0,0;0,0;-0,0;352,112676056338;-0,0
4477;0,0112;350,10060362173033;0,0;-0,0;-0,0;350,10060362173033;-0,0
4478;0,05057;277,66599597585514;0,0;-0,0;-0,0;277,66599597585514;-0,0
4479;0,07077;203,21931589537223;0,0;-0,0;-0,0;203,21931589537223;-0,0
4480;0,10029;203,21931589537223;0,0;-0,0;-0,0;203,21931589537223;-0,0
4481;0,10737000000000001;138,83299798792757;0,0;-0,0;-0,0;138,83299798792757;-0,0
4482;0,11216;28,169014084507044;0,0;0,0;-0,0;28,169014084507044;-0,0
4483;0,12032;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4484;0,12504;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4485;0,12221;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4486;0,11078;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4487;0,11884;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4488;0,10742;-0,0;0,0;0,0;-0,0;-0,0;-0,0
